instance,m,rank,lp_obj,rho,position,aircraft_j
airland10,2,5,1173.240000,1,41,81
airland10,2,5,1173.240000,1,42,82
airland10,2,5,1173.240000,1,43,83
airland10,2,5,1173.240000,1,44,84
airland10,2,5,1173.240000,1,45,85
airland10,2,5,1173.240000,1,46,88
airland10,2,5,1173.240000,1,47,91
airland10,2,5,1173.240000,1,48,92
airland10,2,5,1173.240000,1,49,96
airland10,2,5,1173.240000,1,50,102
airland10,2,5,1173.240000,1,51,100
airland10,2,5,1173.240000,1,52,101
airland10,2,5,1173.240000,1,53,103
airland10,2,5,1173.240000,1,54,105
airland10,2,5,1173.240000,1,55,107
airland10,2,5,1173.240000,1,56,110
airland10,2,5,1173.240000,1,57,111
airland10,2,5,1173.240000,1,58,116
airland10,2,5,1173.240000,1,59,114
airland10,2,5,1173.240000,1,60,117
airland10,2,5,1173.240000,1,61,119
airland10,2,5,1173.240000,1,62,118
airland10,2,5,1173.240000,1,63,124
airland10,2,5,1173.240000,1,64,126
airland10,2,5,1173.240000,1,65,128
airland10,2,5,1173.240000,1,66,132
airland10,2,5,1173.240000,1,67,129
airland10,2,5,1173.240000,1,68,137
airland10,2,5,1173.240000,1,69,135
airland10,2,5,1173.240000,1,70,136
airland10,2,5,1173.240000,1,71,139
airland10,2,5,1173.240000,1,72,140
airland10,2,5,1173.240000,1,73,143
airland10,2,5,1173.240000,1,74,146
airland10,2,5,1173.240000,1,75,149
airland10,2,5,1173.240000,1,76,148
airland10,2,5,1173.240000,2,1,5
airland10,2,5,1173.240000,2,2,1
airland10,2,5,1173.240000,2,3,7
airland10,2,5,1173.240000,2,4,6
airland10,2,5,1173.240000,2,5,9
airland10,2,5,1173.240000,2,6,10
airland10,2,5,1173.240000,2,7,14
airland10,2,5,1173.240000,2,8,15
airland10,2,5,1173.240000,2,9,13
airland10,2,5,1173.240000,2,10,18
airland10,2,5,1173.240000,2,11,19
airland10,2,5,1173.240000,2,12,20
airland10,2,5,1173.240000,2,13,22
airland10,2,5,1173.240000,2,14,24
airland10,2,5,1173.240000,2,15,26
airland10,2,5,1173.240000,2,16,28
airland10,2,5,1173.240000,2,17,30
airland10,2,5,1173.240000,2,18,35
airland10,2,5,1173.240000,2,19,34
airland10,2,5,1173.240000,2,20,38
airland10,2,5,1173.240000,2,21,40
airland10,2,5,1173.240000,2,22,41
airland10,2,5,1173.240000,2,23,43
airland10,2,5,1173.240000,2,24,45
airland10,2,5,1173.240000,2,25,46
airland10,2,5,1173.240000,2,26,48
airland10,2,5,1173.240000,2,27,53
airland10,2,5,1173.240000,2,28,54
airland10,2,5,1173.240000,2,29,55
airland10,2,5,1173.240000,2,30,56
airland10,2,5,1173.240000,2,31,63
airland10,2,5,1173.240000,2,32,65
airland10,2,5,1173.240000,2,33,59
airland10,2,5,1173.240000,2,34,67
airland10,2,5,1173.240000,2,35,64
airland10,2,5,1173.240000,2,36,68
airland10,2,5,1173.240000,2,37,72
airland10,2,5,1173.240000,2,38,77
airland10,2,5,1173.240000,2,39,75
airland10,2,5,1173.240000,2,40,74
airland10,2,5,1173.240000,2,41,79
airland10,2,5,1173.240000,2,42,86
airland10,2,5,1173.240000,2,43,87
airland10,2,5,1173.240000,2,44,89
airland10,2,5,1173.240000,2,45,90
airland10,2,5,1173.240000,2,46,94
airland10,2,5,1173.240000,2,47,93
airland10,2,5,1173.240000,2,48,95
airland10,2,5,1173.240000,2,49,97
airland10,2,5,1173.240000,2,50,98
airland10,2,5,1173.240000,2,51,99
airland10,2,5,1173.240000,2,52,104
airland10,2,5,1173.240000,2,53,108
airland10,2,5,1173.240000,2,54,109
airland10,2,5,1173.240000,2,55,106
airland10,2,5,1173.240000,2,56,113
airland10,2,5,1173.240000,2,57,112
airland10,2,5,1173.240000,2,58,121
airland10,2,5,1173.240000,2,59,115
airland10,2,5,1173.240000,2,60,120
airland10,2,5,1173.240000,2,61,122
airland10,2,5,1173.240000,2,62,123
airland10,2,5,1173.240000,2,63,125
airland10,2,5,1173.240000,2,64,127
airland10,2,5,1173.240000,2,65,131
airland10,2,5,1173.240000,2,66,130
airland10,2,5,1173.240000,2,67,133
airland10,2,5,1173.240000,2,68,134
airland10,2,5,1173.240000,2,69,138
airland10,2,5,1173.240000,2,70,141
airland10,2,5,1173.240000,2,71,142
airland10,2,5,1173.240000,2,72,144
airland10,2,5,1173.240000,2,73,145
airland10,2,5,1173.240000,2,74,147
airland10,2,6,1173.880000,1,1,5
airland10,2,6,1173.880000,1,2,3
airland10,2,6,1173.880000,1,3,8
airland10,2,6,1173.880000,1,4,6
airland10,2,6,1173.880000,1,5,9
airland10,2,6,1173.880000,1,6,10
airland10,2,6,1173.880000,1,7,15
airland10,2,6,1173.880000,1,8,16
airland10,2,6,1173.880000,1,9,17
airland10,2,6,1173.880000,1,10,23
airland10,2,6,1173.880000,1,11,21
airland10,2,6,1173.880000,1,12,22
airland10,2,6,1173.880000,1,13,27
airland10,2,6,1173.880000,1,14,26
airland10,2,6,1173.880000,1,15,28
airland10,2,6,1173.880000,1,16,30
airland10,2,6,1173.880000,1,17,33
airland10,2,6,1173.880000,1,18,36
airland10,2,6,1173.880000,1,19,37
airland10,2,6,1173.880000,1,20,39
airland10,2,6,1173.880000,1,21,42
airland10,2,6,1173.880000,1,22,43
airland10,2,6,1173.880000,1,23,45
airland10,2,6,1173.880000,1,24,48
airland10,2,6,1173.880000,1,25,49
airland10,2,6,1173.880000,1,26,52
airland10,2,6,1173.880000,1,27,54
airland10,2,6,1173.880000,1,28,58
airland10,2,6,1173.880000,1,29,62
airland10,2,6,1173.880000,1,30,59
airland10,2,6,1173.880000,1,31,67
airland10,2,6,1173.880000,1,32,64
airland10,2,6,1173.880000,1,33,68
airland10,2,6,1173.880000,1,34,72
airland10,2,6,1173.880000,1,35,77
airland10,2,6,1173.880000,1,36,78
airland10,2,6,1173.880000,1,37,73
airland10,2,6,1173.880000,1,38,74
airland10,2,6,1173.880000,1,39,79
airland10,2,6,1173.880000,1,40,81
airland10,2,6,1173.880000,1,41,83
airland10,2,6,1173.880000,1,42,84
airland10,2,6,1173.880000,1,43,86
airland10,2,6,1173.880000,1,44,88
airland10,2,6,1173.880000,1,45,89
airland10,2,6,1173.880000,1,46,94
airland10,2,6,1173.880000,1,47,93
airland10,2,6,1173.880000,1,48,95
airland10,2,6,1173.880000,1,49,97
airland10,2,6,1173.880000,1,50,102
airland10,2,6,1173.880000,1,51,100
airland10,2,6,1173.880000,1,52,101
airland10,2,6,1173.880000,1,53,103
airland10,2,6,1173.880000,1,54,105
airland10,2,6,1173.880000,1,55,109
airland10,2,6,1173.880000,1,56,106
airland10,2,6,1173.880000,1,57,111
airland10,2,6,1173.880000,1,58,116
airland10,2,6,1173.880000,1,59,114
airland10,2,6,1173.880000,1,60,115
airland10,2,6,1173.880000,1,61,119
airland10,2,6,1173.880000,1,62,122
airland10,2,6,1173.880000,1,63,125
airland10,2,6,1173.880000,1,64,127
airland10,2,6,1173.880000,1,65,132
airland10,2,6,1173.880000,1,66,129
airland10,2,6,1173.880000,1,67,137
airland10,2,6,1173.880000,1,68,135
airland10,2,6,1173.880000,1,69,139
airland10,2,6,1173.880000,1,70,141
airland10,2,6,1173.880000,1,71,142
airland10,2,6,1173.880000,1,72,143
airland10,2,6,1173.880000,1,73,146
airland10,2,6,1173.880000,1,74,149
airland10,2,6,1173.880000,1,75,147
airland10,2,6,1173.880000,2,1,2
airland10,2,6,1173.880000,2,2,0
airland10,2,6,1173.880000,2,3,1
airland10,2,6,1173.880000,2,4,7
airland10,2,6,1173.880000,2,5,4
airland10,2,6,1173.880000,2,6,11
airland10,2,6,1173.880000,2,7,12
airland10,2,6,1173.880000,2,8,14
airland10,2,6,1173.880000,2,9,13
airland10,2,6,1173.880000,2,10,18
airland10,2,6,1173.880000,2,11,19
airland10,2,6,1173.880000,2,12,20
airland10,2,6,1173.880000,2,13,25
airland10,2,6,1173.880000,2,14,24
airland10,2,6,1173.880000,2,15,29
airland10,2,6,1173.880000,2,16,32
airland10,2,6,1173.880000,2,17,31
airland10,2,6,1173.880000,2,18,35
airland10,2,6,1173.880000,2,19,34
airland10,2,6,1173.880000,2,20,38
airland10,2,6,1173.880000,2,21,40
airland10,2,6,1173.880000,2,22,41
airland10,2,6,1173.880000,2,23,44
airland10,2,6,1173.880000,2,24,47
airland10,2,6,1173.880000,2,25,46
airland10,2,6,1173.880000,2,26,50
airland10,2,6,1173.880000,2,27,51
airland10,2,6,1173.880000,2,28,53
airland10,2,6,1173.880000,2,29,55
airland10,2,6,1173.880000,2,30,56
airland10,2,6,1173.880000,2,31,63
airland10,2,6,1173.880000,2,32,65
airland10,2,6,1173.880000,2,33,57
airland10,2,6,1173.880000,2,34,60
airland10,2,6,1173.880000,2,35,61
airland10,2,6,1173.880000,2,36,69
airland10,2,6,1173.880000,2,37,71
airland10,2,6,1173.880000,2,38,66
airland10,2,6,1173.880000,2,39,70
airland10,2,6,1173.880000,2,40,75
airland10,2,6,1173.880000,2,41,76
airland10,2,6,1173.880000,2,42,80
airland10,2,6,1173.880000,2,43,82
airland10,2,6,1173.880000,2,44,85
airland10,2,6,1173.880000,2,45,87
airland10,2,6,1173.880000,2,46,90
airland10,2,6,1173.880000,2,47,91
airland10,2,6,1173.880000,2,48,92
airland10,2,6,1173.880000,2,49,96
airland10,2,6,1173.880000,2,50,98
airland10,2,6,1173.880000,2,51,99
airland10,2,6,1173.880000,2,52,104
airland10,2,6,1173.880000,2,53,108
airland10,2,6,1173.880000,2,54,107
airland10,2,6,1173.880000,2,55,110
airland10,2,6,1173.880000,2,56,113
airland10,2,6,1173.880000,2,57,112
airland10,2,6,1173.880000,2,58,121
airland10,2,6,1173.880000,2,59,117
airland10,2,6,1173.880000,2,60,120
airland10,2,6,1173.880000,2,61,118
airland10,2,6,1173.880000,2,62,123
airland10,2,6,1173.880000,2,63,124
airland10,2,6,1173.880000,2,64,126
airland10,2,6,1173.880000,2,65,128
airland10,2,6,1173.880000,2,66,131
airland10,2,6,1173.880000,2,67,130
airland10,2,6,1173.880000,2,68,133
airland10,2,6,1173.880000,2,69,134
airland10,2,6,1173.880000,2,70,138
airland10,2,6,1173.880000,2,71,136
airland10,2,6,1173.880000,2,72,140
airland10,2,6,1173.880000,2,73,144
airland10,2,6,1173.880000,2,74,145
airland10,2,6,1173.880000,2,75,148
airland10,3,1,205.210000,1,1,0
airland10,3,1,205.210000,1,2,1
airland10,3,1,205.210000,1,3,6
airland10,3,1,205.210000,1,4,11
airland10,3,1,205.210000,1,5,17
airland10,3,1,205.210000,1,6,20
airland10,3,1,205.210000,1,7,24
airland10,3,1,205.210000,1,8,30
airland10,3,1,205.210000,1,9,35
airland10,3,1,205.210000,1,10,38
airland10,3,1,205.210000,1,11,41
airland10,3,1,205.210000,1,12,44
airland10,3,1,205.210000,1,13,47
airland10,3,1,205.210000,1,14,51
airland10,3,1,205.210000,1,15,55
airland10,3,1,205.210000,1,16,56
airland10,3,1,205.210000,1,17,63
airland10,3,1,205.210000,1,18,65
airland10,3,1,205.210000,1,19,67
airland10,3,1,205.210000,1,20,69
airland10,3,1,205.210000,1,21,72
airland10,3,1,205.210000,1,22,78
airland10,3,1,205.210000,1,23,76
airland10,3,1,205.210000,1,24,80
airland10,3,1,205.210000,1,25,81
airland10,3,1,205.210000,1,26,84
airland10,3,1,205.210000,1,27,86
airland10,3,1,205.210000,1,28,88
airland10,3,1,205.210000,1,29,91
airland10,3,1,205.210000,1,30,95
airland10,3,1,205.210000,1,31,102
airland10,3,1,205.210000,1,32,99
airland10,3,1,205.210000,1,33,105
airland10,3,1,205.210000,1,34,110
airland10,3,1,205.210000,1,35,113
airland10,3,1,205.210000,1,36,112
airland10,3,1,205.210000,1,37,121
airland10,3,1,205.210000,1,38,120
airland10,3,1,205.210000,1,39,118
airland10,3,1,205.210000,1,40,125
airland10,3,1,205.210000,1,41,126
airland10,3,1,205.210000,1,42,128
airland10,3,1,205.210000,1,43,129
airland10,3,1,205.210000,1,44,133
airland10,3,1,205.210000,1,45,135
airland10,3,1,205.210000,1,46,136
airland10,3,1,205.210000,1,47,142
airland10,3,1,205.210000,1,48,146
airland10,3,1,205.210000,2,1,5
airland10,3,1,205.210000,2,2,7
airland10,3,1,205.210000,2,3,4
airland10,3,1,205.210000,2,4,9
airland10,3,1,205.210000,2,5,12
airland10,3,1,205.210000,2,6,14
airland10,3,1,205.210000,2,7,15
airland10,3,1,205.210000,2,8,16
airland10,3,1,205.210000,2,9,23
airland10,3,1,205.210000,2,10,25
airland10,3,1,205.210000,2,11,27
airland10,3,1,205.210000,2,12,32
airland10,3,1,205.210000,2,13,31
airland10,3,1,205.210000,2,14,33
airland10,3,1,205.210000,2,15,34
airland10,3,1,205.210000,2,16,39
airland10,3,1,205.210000,2,17,42
airland10,3,1,205.210000,2,18,43
airland10,3,1,205.210000,2,19,48
airland10,3,1,205.210000,2,20,49
airland10,3,1,205.210000,2,21,52
airland10,3,1,205.210000,2,22,54
airland10,3,1,205.210000,2,23,58
airland10,3,1,205.210000,2,24,62
airland10,3,1,205.210000,2,25,59
airland10,3,1,205.210000,2,26,64
airland10,3,1,205.210000,2,27,68
airland10,3,1,205.210000,2,28,77
airland10,3,1,205.210000,2,29,75
airland10,3,1,205.210000,2,30,74
airland10,3,1,205.210000,2,31,79
airland10,3,1,205.210000,2,32,89
airland10,3,1,205.210000,2,33,94
airland10,3,1,205.210000,2,34,93
airland10,3,1,205.210000,2,35,97
airland10,3,1,205.210000,2,36,98
airland10,3,1,205.210000,2,37,101
airland10,3,1,205.210000,2,38,104
airland10,3,1,205.210000,2,39,109
airland10,3,1,205.210000,2,40,106
airland10,3,1,205.210000,2,41,111
airland10,3,1,205.210000,2,42,116
airland10,3,1,205.210000,2,43,114
airland10,3,1,205.210000,2,44,115
airland10,3,1,205.210000,2,45,122
airland10,3,1,205.210000,2,46,131
airland10,3,1,205.210000,2,47,132
airland10,3,1,205.210000,2,48,137
airland10,3,1,205.210000,2,49,138
airland10,3,1,205.210000,2,50,139
airland10,3,1,205.210000,2,51,140
airland10,3,1,205.210000,3,1,2
airland10,3,1,205.210000,3,2,3
airland10,3,1,205.210000,3,3,8
airland10,3,1,205.210000,3,4,10
airland10,3,1,205.210000,3,5,13
airland10,3,1,205.210000,3,6,18
airland10,3,1,205.210000,3,7,19
airland10,3,1,205.210000,3,8,21
airland10,3,1,205.210000,3,9,22
airland10,3,1,205.210000,3,10,26
airland10,3,1,205.210000,3,11,29
airland10,3,1,205.210000,3,12,28
airland10,3,1,205.210000,3,13,36
airland10,3,1,205.210000,3,14,37
airland10,3,1,205.210000,3,15,40
airland10,3,1,205.210000,3,16,45
airland10,3,1,205.210000,3,17,46
airland10,3,1,205.210000,3,18,50
airland10,3,1,205.210000,3,19,53
airland10,3,1,205.210000,3,20,57
airland10,3,1,205.210000,3,21,60
airland10,3,1,205.210000,3,22,61
airland10,3,1,205.210000,3,23,71
airland10,3,1,205.210000,3,24,66
airland10,3,1,205.210000,3,25,70
airland10,3,1,205.210000,3,26,73
airland10,3,1,205.210000,3,27,82
airland10,3,1,205.210000,3,28,83
airland10,3,1,205.210000,3,29,85
airland10,3,1,205.210000,3,30,87
airland10,3,1,205.210000,3,31,90
airland10,3,1,205.210000,3,32,92
airland10,3,1,205.210000,3,33,96
airland10,3,1,205.210000,3,34,100
airland10,3,1,205.210000,3,35,103
airland10,3,1,205.210000,3,36,108
airland10,3,1,205.210000,3,37,107
airland10,3,1,205.210000,3,38,117
airland10,3,1,205.210000,3,39,119
airland10,3,1,205.210000,3,40,123
airland10,3,1,205.210000,3,41,124
airland10,3,1,205.210000,3,42,127
airland10,3,1,205.210000,3,43,130
airland10,3,1,205.210000,3,44,134
airland10,3,1,205.210000,3,45,141
airland10,3,1,205.210000,3,46,143
airland10,3,1,205.210000,3,47,144
airland10,3,1,205.210000,3,48,145
airland10,3,1,205.210000,3,49,149
airland10,3,1,205.210000,3,50,147
airland10,3,1,205.210000,3,51,148
airland10,3,2,209.860000,1,1,5
airland10,3,2,209.860000,1,2,1
airland10,3,2,209.860000,1,3,6
airland10,3,2,209.860000,1,4,11
airland10,3,2,209.860000,1,5,17
airland10,3,2,209.860000,1,6,20
airland10,3,2,209.860000,1,7,24
airland10,3,2,209.860000,1,8,30
airland10,3,2,209.860000,1,9,35
airland10,3,2,209.860000,1,10,38
airland10,3,2,209.860000,1,11,41
airland10,3,2,209.860000,1,12,44
airland10,3,2,209.860000,1,13,47
airland10,3,2,209.860000,1,14,51
airland10,3,2,209.860000,1,15,55
airland10,3,2,209.860000,1,16,56
airland10,3,2,209.860000,1,17,63
airland10,3,2,209.860000,1,18,65
airland10,3,2,209.860000,1,19,67
airland10,3,2,209.860000,1,20,69
airland10,3,2,209.860000,1,21,72
airland10,3,2,209.860000,1,22,78
airland10,3,2,209.860000,1,23,76
airland10,3,2,209.860000,1,24,80
airland10,3,2,209.860000,1,25,81
airland10,3,2,209.860000,1,26,84
airland10,3,2,209.860000,1,27,86
airland10,3,2,209.860000,1,28,88
airland10,3,2,209.860000,1,29,91
airland10,3,2,209.860000,1,30,95
airland10,3,2,209.860000,1,31,102
airland10,3,2,209.860000,1,32,99
airland10,3,2,209.860000,1,33,105
airland10,3,2,209.860000,1,34,110
airland10,3,2,209.860000,1,35,113
airland10,3,2,209.860000,1,36,112
airland10,3,2,209.860000,1,37,121
airland10,3,2,209.860000,1,38,120
airland10,3,2,209.860000,1,39,118
airland10,3,2,209.860000,1,40,125
airland10,3,2,209.860000,1,41,126
airland10,3,2,209.860000,1,42,128
airland10,3,2,209.860000,1,43,129
airland10,3,2,209.860000,1,44,133
airland10,3,2,209.860000,1,45,135
airland10,3,2,209.860000,1,46,136
airland10,3,2,209.860000,1,47,142
airland10,3,2,209.860000,1,48,146
airland10,3,2,209.860000,2,1,0
airland10,3,2,209.860000,2,2,7
airland10,3,2,209.860000,2,3,4
airland10,3,2,209.860000,2,4,9
airland10,3,2,209.860000,2,5,12
airland10,3,2,209.860000,2,6,14
airland10,3,2,209.860000,2,7,15
airland10,3,2,209.860000,2,8,16
airland10,3,2,209.860000,2,9,23
airland10,3,2,209.860000,2,10,25
airland10,3,2,209.860000,2,11,27
airland10,3,2,209.860000,2,12,32
airland10,3,2,209.860000,2,13,31
airland10,3,2,209.860000,2,14,33
airland10,3,2,209.860000,2,15,34
airland10,3,2,209.860000,2,16,39
airland10,3,2,209.860000,2,17,42
airland10,3,2,209.860000,2,18,43
airland10,3,2,209.860000,2,19,48
airland10,3,2,209.860000,2,20,49
airland10,3,2,209.860000,2,21,52
airland10,3,2,209.860000,2,22,54
airland10,3,2,209.860000,2,23,58
airland10,3,2,209.860000,2,24,62
airland10,3,2,209.860000,2,25,59
airland10,3,2,209.860000,2,26,64
airland10,3,2,209.860000,2,27,68
airland10,3,2,209.860000,2,28,77
airland10,3,2,209.860000,2,29,75
airland10,3,2,209.860000,2,30,74
airland10,3,2,209.860000,2,31,79
airland10,3,2,209.860000,2,32,89
airland10,3,2,209.860000,2,33,94
airland10,3,2,209.860000,2,34,93
airland10,3,2,209.860000,2,35,97
airland10,3,2,209.860000,2,36,98
airland10,3,2,209.860000,2,37,101
airland10,3,2,209.860000,2,38,103
airland10,3,2,209.860000,2,39,109
airland10,3,2,209.860000,2,40,106
airland10,3,2,209.860000,2,41,111
airland10,3,2,209.860000,2,42,116
airland10,3,2,209.860000,2,43,114
airland10,3,2,209.860000,2,44,115
airland10,3,2,209.860000,2,45,122
airland10,3,2,209.860000,2,46,131
airland10,3,2,209.860000,2,47,132
airland10,3,2,209.860000,2,48,137
airland10,3,2,209.860000,2,49,138
airland10,3,2,209.860000,2,50,139
airland10,3,2,209.860000,2,51,140
airland10,3,2,209.860000,3,1,2
airland10,3,2,209.860000,3,2,3
airland10,3,2,209.860000,3,3,8
airland10,3,2,209.860000,3,4,10
airland10,3,2,209.860000,3,5,13
airland10,3,2,209.860000,3,6,18
airland10,3,2,209.860000,3,7,19
airland10,3,2,209.860000,3,8,21
airland10,3,2,209.860000,3,9,22
airland10,3,2,209.860000,3,10,26
airland10,3,2,209.860000,3,11,29
airland10,3,2,209.860000,3,12,28
airland10,3,2,209.860000,3,13,36
airland10,3,2,209.860000,3,14,37
airland10,3,2,209.860000,3,15,40
airland10,3,2,209.860000,3,16,45
airland10,3,2,209.860000,3,17,46
airland10,3,2,209.860000,3,18,50
airland10,3,2,209.860000,3,19,53
airland10,3,2,209.860000,3,20,57
airland10,3,2,209.860000,3,21,60
airland10,3,2,209.860000,3,22,61
airland10,3,2,209.860000,3,23,71
airland10,3,2,209.860000,3,24,66
airland10,3,2,209.860000,3,25,70
airland10,3,2,209.860000,3,26,73
airland10,3,2,209.860000,3,27,82
airland10,3,2,209.860000,3,28,83
airland10,3,2,209.860000,3,29,85
airland10,3,2,209.860000,3,30,87
airland10,3,2,209.860000,3,31,90
airland10,3,2,209.860000,3,32,92
airland10,3,2,209.860000,3,33,96
airland10,3,2,209.860000,3,34,100
airland10,3,2,209.860000,3,35,104
airland10,3,2,209.860000,3,36,108
airland10,3,2,209.860000,3,37,107
airland10,3,2,209.860000,3,38,117
airland10,3,2,209.860000,3,39,119
airland10,3,2,209.860000,3,40,123
airland10,3,2,209.860000,3,41,124
airland10,3,2,209.860000,3,42,127
airland10,3,2,209.860000,3,43,130
airland10,3,2,209.860000,3,44,134
airland10,3,2,209.860000,3,45,141
airland10,3,2,209.860000,3,46,143
airland10,3,2,209.860000,3,47,144
airland10,3,2,209.860000,3,48,145
airland10,3,2,209.860000,3,49,149
airland10,3,2,209.860000,3,50,147
airland10,3,2,209.860000,3,51,148
airland10,3,3,209.860000,1,1,5
airland10,3,3,209.860000,1,2,1
airland10,3,3,209.860000,1,3,6
airland10,3,3,209.860000,1,4,11
airland10,3,3,209.860000,1,5,17
airland10,3,3,209.860000,1,6,20
airland10,3,3,209.860000,1,7,24
airland10,3,3,209.860000,1,8,30
airland10,3,3,209.860000,1,9,35
airland10,3,3,209.860000,1,10,38
airland10,3,3,209.860000,1,11,41
airland10,3,3,209.860000,1,12,44
airland10,3,3,209.860000,1,13,47
airland10,3,3,209.860000,1,14,51
airland10,3,3,209.860000,1,15,55
airland10,3,3,209.860000,1,16,56
airland10,3,3,209.860000,1,17,63
airland10,3,3,209.860000,1,18,65
airland10,3,3,209.860000,1,19,67
airland10,3,3,209.860000,1,20,69
airland10,3,3,209.860000,1,21,72
airland10,3,3,209.860000,1,22,78
airland10,3,3,209.860000,1,23,76
airland10,3,3,209.860000,1,24,80
airland10,3,3,209.860000,1,25,81
airland10,3,3,209.860000,1,26,84
airland10,3,3,209.860000,1,27,86
airland10,3,3,209.860000,1,28,88
airland10,3,3,209.860000,1,29,91
airland10,3,3,209.860000,1,30,95
airland10,3,3,209.860000,1,31,102
airland10,3,3,209.860000,1,32,99
airland10,3,3,209.860000,1,33,105
airland10,3,3,209.860000,1,34,110
airland10,3,3,209.860000,1,35,113
airland10,3,3,209.860000,1,36,112
airland10,3,3,209.860000,1,37,121
airland10,3,3,209.860000,1,38,120
airland10,3,3,209.860000,1,39,118
airland10,3,3,209.860000,1,40,125
